"id","order_id","product_id","quantity","price","created_at","updated_at"
349,140,1,6,10.0,"2023-04-03 17:00:12","2023-04-03 17:00:12"
350,140,7,1,14.0,"2023-04-03 17:00:12","2023-04-03 17:00:12"
351,140,8,4,18.0,"2023-04-03 17:00:12","2023-04-03 17:00:12"
352,141,79,5,5.0,"2023-04-04 17:09:12","2023-04-04 17:09:12"
353,142,3,2,12.0,"2023-04-05 13:33:45","2023-04-05 13:33:45"
354,143,3,2,12.0,"2023-04-05 13:39:27","2023-04-05 13:39:27"
355,144,3,2,12.0,"2023-04-05 13:40:24","2023-04-05 13:40:24"
356,145,3,2,12.0,"2023-04-05 13:42:21","2023-04-05 13:42:21"
357,146,3,2,12.0,"2023-04-05 14:08:11","2023-04-05 14:08:11"
358,147,3,2,12.0,"2023-04-05 14:08:44","2023-04-05 14:08:44"
359,148,3,2,12.0,"2023-04-05 14:08:46","2023-04-05 14:08:46"
360,149,3,2,12.0,"2023-04-05 14:08:48","2023-04-05 14:08:48"
361,150,3,2,12.0,"2023-04-05 14:09:26","2023-04-05 14:09:26"
362,151,3,2,12.0,"2023-04-05 14:09:28","2023-04-05 14:09:28"
363,152,3,2,12.0,"2023-04-05 14:09:29","2023-04-05 14:09:29"
364,153,84,2,6.0,"2023-04-05 16:25:19","2023-04-05 16:25:19"
365,153,86,1,7.0,"2023-04-05 16:25:19","2023-04-05 16:25:19"
366,154,84,2,6.0,"2023-04-05 16:37:52","2023-04-05 16:37:52"
367,154,86,1,15.0,"2023-04-05 16:37:52","2023-04-05 16:37:52"
368,155,82,2,5.0,"2023-04-05 18:03:54","2023-04-05 18:03:54"
369,155,86,1,15.0,"2023-04-05 18:03:54","2023-04-05 18:03:54"
370,156,86,1,15.0,"2023-04-05 18:08:43","2023-04-05 18:08:43"
371,156,88,2,9.0,"2023-04-05 18:08:43","2023-04-05 18:08:43"
372,157,6,2,11.0,"2023-04-05 19:24:58","2023-04-05 19:24:58"
373,158,6,2,5.0,"2023-04-05 19:28:53","2023-04-05 19:28:53"
374,159,6,2,6.0,"2023-04-05 19:30:10","2023-04-05 19:30:10"
375,160,6,2,7.0,"2023-04-05 19:31:28","2023-04-05 19:31:28"
376,161,4,2,10.0,"2023-04-06 13:38:22","2023-04-06 13:38:22"
377,161,6,2,7.0,"2023-04-06 13:38:22","2023-04-06 13:38:22"
378,162,4,2,10.0,"2023-04-06 13:40:48","2023-04-06 13:40:48"
379,162,6,2,7.0,"2023-04-06 13:40:48","2023-04-06 13:40:48"
380,163,4,2,10.0,"2023-04-06 13:44:32","2023-04-06 13:44:32"
381,163,6,2,7.0,"2023-04-06 13:44:32","2023-04-06 13:44:32"
382,164,4,2,10.0,"2023-04-06 13:52:23","2023-04-06 13:52:23"
383,164,6,2,7.0,"2023-04-06 13:52:23","2023-04-06 13:52:23"
384,165,4,2,10.0,"2023-04-06 13:54:27","2023-04-06 13:54:27"
385,165,6,2,7.0,"2023-04-06 13:54:27","2023-04-06 13:54:27"
386,166,4,1,10.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
387,166,5,1,10.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
388,166,6,2,7.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
389,166,79,3,5.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
390,166,81,2,4.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
391,166,87,1,8.0,"2023-04-06 14:03:07","2023-04-06 14:03:07"
392,167,4,1,10.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
393,167,5,1,10.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
394,167,6,2,7.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
395,167,79,3,5.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
396,167,81,2,4.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
397,167,87,1,8.0,"2023-04-06 14:04:14","2023-04-06 14:04:14"
398,168,4,1,10.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
399,168,5,1,10.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
400,168,6,2,7.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
401,168,79,3,5.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
402,168,81,2,4.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
403,168,87,1,8.0,"2023-04-11 14:13:26","2023-04-11 14:13:26"
404,169,4,1,10.0,"2023-04-11 14:14:59","2023-04-11 14:14:59"
405,169,5,1,10.0,"2023-04-11 14:14:59","2023-04-11 14:14:59"
406,169,6,2,7.0,"2023-04-11 14:14:59","2023-04-11 14:14:59"
407,169,79,3,5.0,"2023-04-11 14:14:59","2023-04-11 14:14:59"
408,170,4,1,10.0,"2023-04-11 14:25:03","2023-04-11 14:25:03"
409,170,5,1,10.0,"2023-04-11 14:25:03","2023-04-11 14:25:03"
410,170,6,2,7.0,"2023-04-11 14:25:03","2023-04-11 14:25:03"
411,170,79,3,5.0,"2023-04-11 14:25:03","2023-04-11 14:25:03"
412,171,4,1,10.0,"2023-04-11 14:31:41","2023-04-11 14:31:41"
413,171,5,1,10.0,"2023-04-11 14:31:41","2023-04-11 14:31:41"
414,171,6,2,7.0,"2023-04-11 14:31:41","2023-04-11 14:31:41"
415,171,79,3,5.0,"2023-04-11 14:31:41","2023-04-11 14:31:41"
416,172,4,1,10.0,"2023-04-11 15:13:03","2023-04-11 15:13:03"
417,172,5,1,10.0,"2023-04-11 15:13:03","2023-04-11 15:13:03"
418,172,6,2,7.0,"2023-04-11 15:13:03","2023-04-11 15:13:03"
419,172,79,3,5.0,"2023-04-11 15:13:03","2023-04-11 15:13:03"
420,173,4,1,10.0,"2023-04-11 15:13:30","2023-04-11 15:13:30"
421,173,5,1,10.0,"2023-04-11 15:13:30","2023-04-11 15:13:30"
422,173,6,2,7.0,"2023-04-11 15:13:30","2023-04-11 15:13:30"
423,173,79,3,5.0,"2023-04-11 15:13:30","2023-04-11 15:13:30"
424,174,4,1,10.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
425,174,5,1,10.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
426,174,6,2,7.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
427,174,79,3,5.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
428,175,4,1,10.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
429,175,5,1,10.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
430,175,6,2,7.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
431,175,79,3,5.0,"2023-04-11 15:14:16","2023-04-11 15:14:16"
432,176,4,1,10.0,"2023-04-11 15:14:21","2023-04-11 15:14:21"
433,176,5,1,10.0,"2023-04-11 15:14:21","2023-04-11 15:14:21"
434,176,6,2,7.0,"2023-04-11 15:14:21","2023-04-11 15:14:21"
435,176,79,3,5.0,"2023-04-11 15:14:21","2023-04-11 15:14:21"
436,177,4,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
437,177,5,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
438,177,6,2,7.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
439,177,79,3,5.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
440,178,4,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
441,178,5,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
442,178,6,2,7.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
443,178,79,3,5.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
444,179,4,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
445,179,5,1,10.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
446,179,6,2,7.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
447,179,79,3,5.0,"2023-04-11 15:14:44","2023-04-11 15:14:44"
448,180,4,1,10.0,"2023-04-11 15:14:49","2023-04-11 15:14:49"
449,180,5,1,10.0,"2023-04-11 15:14:49","2023-04-11 15:14:49"
450,180,6,2,7.0,"2023-04-11 15:14:49","2023-04-11 15:14:49"
451,180,79,3,5.0,"2023-04-11 15:14:49","2023-04-11 15:14:49"
452,181,4,1,10.0,"2023-04-11 15:16:28","2023-04-11 15:16:28"
453,181,5,1,10.0,"2023-04-11 15:16:28","2023-04-11 15:16:28"
454,181,6,2,7.0,"2023-04-11 15:16:28","2023-04-11 15:16:28"
455,181,79,3,5.0,"2023-04-11 15:16:28","2023-04-11 15:16:28"
456,182,4,1,10.0,"2023-04-11 15:16:31","2023-04-11 15:16:31"
457,182,5,1,10.0,"2023-04-11 15:16:31","2023-04-11 15:16:31"
458,182,6,2,7.0,"2023-04-11 15:16:31","2023-04-11 15:16:31"
459,182,79,3,5.0,"2023-04-11 15:16:31","2023-04-11 15:16:31"
460,183,4,1,10.0,"2023-04-11 15:24:43","2023-04-11 15:24:43"
461,183,5,1,10.0,"2023-04-11 15:24:43","2023-04-11 15:24:43"
462,183,6,2,7.0,"2023-04-11 15:24:43","2023-04-11 15:24:43"
463,183,79,3,5.0,"2023-04-11 15:24:43","2023-04-11 15:24:43"
464,184,4,1,10.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
465,184,5,1,10.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
466,184,6,2,7.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
467,184,79,3,5.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
468,184,81,2,4.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
469,184,87,1,8.0,"2023-04-11 17:32:08","2023-04-11 17:32:08"
470,185,4,1,10.0,"2023-04-11 17:32:38","2023-04-11 17:32:38"
471,185,5,1,10.0,"2023-04-11 17:32:38","2023-04-11 17:32:38"
472,185,6,2,7.0,"2023-04-11 17:32:38","2023-04-11 17:32:38"
473,185,79,3,5.0,"2023-04-11 17:32:38","2023-04-11 17:32:38"
474,186,4,1,10.0,"2023-04-11 17:33:46","2023-04-11 17:33:46"
475,186,5,1,10.0,"2023-04-11 17:33:46","2023-04-11 17:33:46"
476,186,6,2,7.0,"2023-04-11 17:33:46","2023-04-11 17:33:46"
477,186,79,3,5.0,"2023-04-11 17:33:46","2023-04-11 17:33:46"
478,187,4,1,10.0,"2023-04-11 17:33:47","2023-04-11 17:33:47"
479,187,5,1,10.0,"2023-04-11 17:33:47","2023-04-11 17:33:47"
480,187,6,2,7.0,"2023-04-11 17:33:47","2023-04-11 17:33:47"
481,187,79,3,5.0,"2023-04-11 17:33:47","2023-04-11 17:33:47"
482,188,4,1,10.0,"2023-04-11 17:55:43","2023-04-11 17:55:43"
483,188,5,1,10.0,"2023-04-11 17:55:43","2023-04-11 17:55:43"
484,188,6,2,7.0,"2023-04-11 17:55:43","2023-04-11 17:55:43"
485,188,79,3,5.0,"2023-04-11 17:55:43","2023-04-11 17:55:43"
486,189,4,1,10.0,"2023-04-11 17:55:58","2023-04-11 17:55:58"
487,189,5,1,10.0,"2023-04-11 17:55:58","2023-04-11 17:55:58"
488,189,6,2,7.0,"2023-04-11 17:55:58","2023-04-11 17:55:58"
489,189,79,3,5.0,"2023-04-11 17:55:58","2023-04-11 17:55:58"
490,190,89,5,5.0,"2023-04-11 18:30:52","2023-04-11 18:30:52"
491,191,89,5,6.0,"2023-04-11 18:32:02","2023-04-11 18:32:02"
492,192,89,5,6.0,"2023-04-12 15:13:34","2023-04-12 15:13:34"
493,194,4,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
494,194,5,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
495,194,6,2,7.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
496,194,79,3,5.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
497,193,4,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
498,193,5,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
499,193,6,2,7.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
500,193,79,3,5.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
501,195,4,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
502,195,5,1,10.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
503,195,6,2,7.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
504,195,79,3,5.0,"2023-04-13 15:36:29","2023-04-13 15:36:29"
505,196,4,1,10.0,"2023-04-13 15:37:32","2023-04-13 15:37:32"
506,196,5,1,10.0,"2023-04-13 15:37:32","2023-04-13 15:37:32"
507,196,6,2,7.0,"2023-04-13 15:37:32","2023-04-13 15:37:32"
508,196,79,3,5.0,"2023-04-13 15:37:32","2023-04-13 15:37:32"
509,197,4,1,10.0,"2023-04-19 14:53:08","2023-04-19 14:53:08"
510,197,5,1,10.0,"2023-04-19 14:53:08","2023-04-19 14:53:08"
511,197,6,2,7.0,"2023-04-19 14:53:08","2023-04-19 14:53:08"
512,197,79,3,5.0,"2023-04-19 14:53:08","2023-04-19 14:53:08"
513,198,4,1,10.0,"2023-04-19 16:22:01","2023-04-19 16:22:01"
514,198,5,1,10.0,"2023-04-19 16:22:01","2023-04-19 16:22:01"
515,198,6,2,7.0,"2023-04-19 16:22:01","2023-04-19 16:22:01"
516,198,79,3,5.0,"2023-04-19 16:22:01","2023-04-19 16:22:01"
517,199,4,1,10.0,"2023-04-19 16:25:26","2023-04-19 16:25:26"
518,199,5,1,10.0,"2023-04-19 16:25:26","2023-04-19 16:25:26"
519,199,6,2,7.0,"2023-04-19 16:25:26","2023-04-19 16:25:26"
520,199,79,3,5.0,"2023-04-19 16:25:26","2023-04-19 16:25:26"
521,200,4,1,10.0,"2023-04-19 18:56:10","2023-04-19 18:56:10"
522,200,5,1,10.0,"2023-04-19 18:56:10","2023-04-19 18:56:10"
523,200,6,2,7.0,"2023-04-19 18:56:10","2023-04-19 18:56:10"
524,200,79,3,5.0,"2023-04-19 18:56:10","2023-04-19 18:56:10"
525,201,4,1,10.0,"2023-04-19 19:05:30","2023-04-19 19:05:30"
526,201,5,1,10.0,"2023-04-19 19:05:30","2023-04-19 19:05:30"
527,201,6,2,7.0,"2023-04-19 19:05:30","2023-04-19 19:05:30"
528,201,79,3,5.0,"2023-04-19 19:05:30","2023-04-19 19:05:30"
529,202,4,1,10.0,"2023-04-20 15:21:49","2023-04-20 15:21:49"
530,202,5,1,10.0,"2023-04-20 15:21:49","2023-04-20 15:21:49"
531,202,6,2,7.0,"2023-04-20 15:21:49","2023-04-20 15:21:49"
532,202,79,3,5.0,"2023-04-20 15:21:49","2023-04-20 15:21:49"
533,203,4,1,10.0,"2023-04-20 15:23:09","2023-04-20 15:23:09"
534,203,5,1,10.0,"2023-04-20 15:23:09","2023-04-20 15:23:09"
535,203,6,2,7.0,"2023-04-20 15:23:09","2023-04-20 15:23:09"
536,203,79,3,5.0,"2023-04-20 15:23:09","2023-04-20 15:23:09"
537,204,4,1,10.0,"2023-05-08 09:53:40","2023-05-08 09:53:40"
538,204,5,1,10.0,"2023-05-08 09:53:40","2023-05-08 09:53:40"
539,204,6,2,7.0,"2023-05-08 09:53:40","2023-05-08 09:53:40"
540,204,79,3,5.0,"2023-05-08 09:53:40","2023-05-08 09:53:40"
541,205,4,1,10.0,"2023-05-08 09:54:32","2023-05-08 09:54:32"
542,205,5,1,10.0,"2023-05-08 09:54:32","2023-05-08 09:54:32"
543,205,6,2,7.0,"2023-05-08 09:54:32","2023-05-08 09:54:32"
544,205,79,3,5.0,"2023-05-08 09:54:32","2023-05-08 09:54:32"
545,206,4,1,10.0,"2023-05-08 09:56:13","2023-05-08 09:56:13"
546,206,5,1,10.0,"2023-05-08 09:56:13","2023-05-08 09:56:13"
547,206,6,2,7.0,"2023-05-08 09:56:13","2023-05-08 09:56:13"
548,206,79,3,5.0,"2023-05-08 09:56:13","2023-05-08 09:56:13"
549,207,4,1,10.0,"2023-05-08 09:57:46","2023-05-08 09:57:46"
550,207,5,1,10.0,"2023-05-08 09:57:46","2023-05-08 09:57:46"
551,207,6,2,7.0,"2023-05-08 09:57:46","2023-05-08 09:57:46"
552,207,79,3,5.0,"2023-05-08 09:57:46","2023-05-08 09:57:46"
553,208,9,2,5.0,"2023-05-12 15:19:00","2023-05-12 15:19:00"
554,208,10,3,6.0,"2023-05-12 15:19:00","2023-05-12 15:19:00"
555,209,9,2,5.0,"2023-05-12 15:24:25","2023-05-12 15:24:25"
556,209,10,3,6.0,"2023-05-12 15:24:25","2023-05-12 15:24:25"
557,210,9,2,5.0,"2023-05-12 15:27:21","2023-05-12 15:27:21"
558,210,10,3,6.0,"2023-05-12 15:27:21","2023-05-12 15:27:21"
559,211,9,1,5.0,"2023-05-12 15:32:15","2023-05-12 15:32:15"
560,211,10,1,6.0,"2023-05-12 15:32:15","2023-05-12 15:32:15"
561,212,9,1,5.0,"2023-05-12 15:36:09","2023-05-12 15:36:09"
562,212,10,1,6.0,"2023-05-12 15:36:09","2023-05-12 15:36:09"
563,213,9,1,5.0,"2023-05-12 15:36:37","2023-05-12 15:36:37"
564,213,10,1,6.0,"2023-05-12 15:36:37","2023-05-12 15:36:37"
565,214,9,1,5.0,"2023-05-12 15:37:00","2023-05-12 15:37:00"
566,214,10,1,6.0,"2023-05-12 15:37:00","2023-05-12 15:37:00"
567,215,10,1,6.0,"2023-05-12 16:20:12","2023-05-12 16:20:12"
568,216,10,1,6.0,"2023-05-12 16:20:44","2023-05-12 16:20:44"
569,217,10,1,6.0,"2023-05-12 16:23:18","2023-05-12 16:23:18"
570,218,10,2,6.0,"2023-05-12 16:23:26","2023-05-12 16:23:26"
571,219,10,2,6.0,"2023-05-12 16:26:11","2023-05-12 16:26:11"
572,220,10,2,6.0,"2023-05-12 16:27:40","2023-05-12 16:27:40"
573,221,10,1,6.0,"2023-05-12 16:29:52","2023-05-12 16:29:52"
574,222,10,1,6.0,"2023-05-12 16:31:00","2023-05-12 16:31:00"
575,223,10,1,6.0,"2023-05-12 16:31:57","2023-05-12 16:31:57"
576,224,10,1,6.0,"2023-05-12 16:32:21","2023-05-12 16:32:21"
577,225,9,1,5.0,"2023-05-12 16:37:51","2023-05-12 16:37:51"
578,225,10,1,6.0,"2023-05-12 16:37:51","2023-05-12 16:37:51"
579,226,9,1,5.0,"2023-05-12 16:38:48","2023-05-12 16:38:48"
580,227,10,1,6.0,"2023-05-12 17:00:38","2023-05-12 17:00:38"
581,228,5,1,10.0,"2023-05-12 17:18:44","2023-05-12 17:18:44"
582,229,5,1,11.0,"2023-05-12 17:19:36","2023-05-12 17:19:36"
583,230,4,2,10.0,"2023-05-16 18:38:57","2023-05-16 18:38:57"
584,231,10,2,6.0,"2023-11-17 16:45:15","2023-11-17 16:45:15"
585,232,10,3,6.0,"2023-11-21 18:39:19","2023-11-21 18:39:19"
586,233,10,3,6.0,"2023-11-22 13:05:05","2023-11-22 13:05:05"
587,234,10,1,6.0,"2023-11-22 13:26:19","2023-11-22 13:26:19"
588,235,10,2,6.0,"2023-11-22 20:01:17","2023-11-22 20:01:17"
589,236,10,1,6.0,"2023-11-23 17:57:01","2023-11-23 17:57:01"
590,237,10,2,6.0,"2023-11-23 17:57:34","2023-11-23 17:57:34"
591,238,9,2,5.0,"2023-11-23 18:04:03","2023-11-23 18:04:03"
592,239,9,2,5.0,"2023-11-23 18:04:45","2023-11-23 18:04:45"
593,240,9,1,5.0,"2023-11-23 18:05:09","2023-11-23 18:05:09"
594,241,9,1,5.0,"2023-11-23 18:05:53","2023-11-23 18:05:53"
595,242,4,1,10.0,"2023-11-23 18:24:19","2023-11-23 18:24:19"
596,243,10,1,6.0,"2023-11-23 19:01:43","2023-11-23 19:01:43"
597,244,4,2,10.0,"2023-11-23 19:16:17","2023-11-23 19:16:17"
598,245,9,1,5.0,"2023-11-24 16:16:50","2023-11-24 16:16:50"
599,246,9,1,5.0,"2023-11-24 16:56:10","2023-11-24 16:56:10"
600,247,9,2,5.0,"2023-11-24 17:01:00","2023-11-24 17:01:00"
601,248,10,2,6.0,"2023-11-24 17:23:43","2023-11-24 17:23:43"
602,249,9,2,5.0,"2023-11-24 17:29:37","2023-11-24 17:29:37"
603,249,10,2,6.0,"2023-11-24 17:29:37","2023-11-24 17:29:37"
604,250,9,5,5.0,"2023-11-24 17:55:22","2023-11-24 17:55:22"
605,250,10,1,6.0,"2023-11-24 17:55:22","2023-11-24 17:55:22"
606,251,9,3,5.0,"2023-11-24 17:55:42","2023-11-24 17:55:42"
607,251,10,3,6.0,"2023-11-24 17:55:42","2023-11-24 17:55:42"
